lemma_id	lemma	dcs_grammar	raw	declined	presind	acc_rate	gloss
160886	cakrarakṣa	m	31	31	0		
20876	apanaya	m	31	23	0		leading away; taking away; bad policy; bad or wicked conduct; Aufschub; Fortfall
25468	bhūmipati	m	31	29	0		a king; prince
134061	kausalya	m	31	30	0		a prince of the Kosalas; the Kosalas
161778	cakrikā	f	31	31	0		a troop; multitude; a crooked or fraudulent device; Trigonella Foenum Graecum; Cassia tora Linn.; [alchemy]; = Hindī cakkī
37797	mahājana	m	31	23	0		a great multitude of men; a great or eminent man; great persons; the chief or head of a trade or caste; a merchant (?)
14349	naiśa	adj	31	27	0		happening at night; nightly; nocturnal; walking or studying at night; relating to night
48287	vijñātṛ	adj	31	30	0		one who knows; a knower; understander
121938	gārgī	f	31	31	0		name of ūgya
209131	maharddhika	adj	31	31	0		prosperous
161690	paricintay	10.P.	31	8	0		to think about; to meditate on; to reflect; to consider; to call to mind; to remember; to devise; to invent
164730	saṃvāday	10.P.	31	5	1		to cause to converse with (instr.) or about; to invite or call upon to speak; to cause to sound; to play (a musical instrument)
13552	kātyāyana	m	31	23	0		name of the author of several treatises; another name of the Yakṣa Puṣpadanta; name of an ascetic
202656	pippalyādi	m	31	7	0		[medic.] name of a varga
21191	apasada	m	31	31	0		the children of six degrading marriages; an outcast
142819	vṛntāka	mf	31	14	0		the egg-plant
31155	abhisāra	m	31	28	0		attack; assault; meeting; rendezvous (of lovers); messenger's pay; companion; a purificatory rite; gift; present; honorarium
170704	namasy	Denom. P.	31	3	25	0.96	to worship; to honour
43441	nacira	adj	31	29	0		not long (in time)
80184	raupya	adj	31	22	0		made of silver or resembling silver; silvery; silver
40697	śrīśaila	mn	31	24	0		name of various mountains; name of an author
106669	sukanyā	f	31	31	0		name of a daughter of Śaryāta and wife of the Ṛṣi Cyavana
104729	sarvamedha	m	31	28	0		a universal sacrifice (a 10 days" Soma sacrifice); every sacrifice; name of an Upanishad
159026	abhivyadh	4.P.,4.Ā.	31	1	3		to wound
25783	bhṛṅgī	f	31	15	0		a kind of pulse; Aconitum Ferox; a female bee
94295	pārvatīya	m	31	31	0		a mountaineer; Juglans Regia; name of a sovereign ruling in the mountains; name of a mountains tribe; a kind of venomous insect
175810	saṃjīvaka	m	31	26	0		name of a bull
156257	cud	1. Ā.	31	6	3		to impel; to incite; to animate; to bring or offer quickly (as the Soma); sich beeilen
52607	chardis	n	31	31	0		a fence; Schutz
6666	añji	mfn	31	28	0		applying an ointment or pigment; ointment; brilliancy; Zierrat; Farbe; Salbe; Schmuck; Glanz; Penis
60429	aṣāḍhā	f	31	31	0		name of a brick (used for the sacrificial altar); name of two lunar mansions (distinguished as pinvā and uttara)
208293	puratraya	n	31	24	0		= the city Tripura
144145	puruṣādaka	djma	31	31	0		a cannibal; name of certain cannibals (pl.); name of a son of Raghu
40904	śruṣṭi	f	31	31	0		obedience; complaisance; willing service; Dienstwilligkeit
26098	bhoja	adj	31	30	0		bestowing enjoyment; bountiful; liberal; enjoying; leading a life of enjoyment; gastfrei
223306	mahābhijñājñānābhibhū	m	31	31	0		name of a Buddha
218734	spārha	adj	31	27	0		begehrenswert
58006	ādimat	adj	30	25	0		having a beginning; having ... etc.
71894	rūḍhi	f	30	26	0		rise; ascent (lit. and fig.); increase; growth; development; birth; production; decision; fame; celebrity; notoriety; tradition; custom; general prevalence; current usage (esp. of speech); (in rhet.) the more amplified or popular or conventional meaning of words; the employment of a word in such a meaning (as opp. to yoga)
67632	vakra	m	30	21	0		a nose; the planet Mars; the planet Saturn; a particular drug; name of Rudra; name of the Asura Bāṇa; name of a prince of the Karūshas; name of a Rākṣasa; name of a people
96554	tamisrā	f	30	26	0		a dark night; Finsternis
68591	vanamālin	m	30	29	0		(in music) a kind of measure; name of various authors; name of Viṣṇu; name of Balarāma
15747	paddhati	f	30	29	0		a way; path; course; line; sign; token; name of a class of writings (described as guide-books or manuals for particular rites and ceremonies and the texts relating to them) and of several wks; a family name or title (or rather the characteristic word denoting caste or occupation in comps. serving as proper names)
54654	avasāda	m	30	24	0		sinking (as of a chair); the growing faint (as of a sound); failing exhaustion; fatigue; lassitude; defeat; want of energy or spirit (especially as proceeding from doubtful or unsuccessful love); (in law) badness of a cause; end; termination
54009	avagama	m	30	27	0		understanding; comprehension; intelligence
100457	tvaca	n	30	25	0		skin; cinnamon; cinnamon tree; Cassia bark; bark
59917	aśarīrin	adj	30	30	0		incorporeal; not coming from a visible body (as a voice)
24650	kumbhāṇḍa	m	30	13	0		a class of demons (at whose head stands Rudra); name of a minister of the Asura Bāṇa
168806	pāṣaṇḍin	adj	30	19	0		
106470	sisṛkṣu	adj	30	30	0		wishing to let flow or emit; wishing or purposing to create
107749	sunīti	f	30	30	0		wisdom; discretion; name of the mother of Dhruva and wife of Uttānapāda; [rel.] name of Devī
20997	aparājita	m	30	30	0		a poisonous insect; Viṣṇu; Śiva; one of the eleven Rudras; a class of divinities (constituting one portion of the so-called Anuttara divinities of the Jainas); name of a serpent-demon; name of a son of Kṛṣṇa; name of a mythical sword; name of a son of Gobhānu
120394	vaivasvata	n	30	24	0		name of the 7th or present Manvantara (as presided over by Manu Vaivasvata)
26296	bhramaṇa	n	30	15	0		wandering or roaming about; roving through; circumambulating (comp.); wavering; staggering; unsteadiness; turning round; revolution; the orbit (of a planet); giddiness; dizziness; a cupola; erring; falling into error; causing to go round
74749	varmin	adj	30	30	0		clad in armour
62394	āvapana	n	30	27	0		the act of sowing; throwing; scattering; placing upon; instilling; inserting; capacity; a vessel; jar; ewer; sowing seed; weaving; a hempen cloth; insertion; an insertion which explains the last words; towards the end of the mahad uktham, in the portion representing the thighs, nine triṣṭubh verses (RV III.43.1-8, X.55.5) are inserted
120374	vairāja	adj	30	30	0		belonging to or derived from Virāj; belonging or analogous to the metre Virāj; consisting of ten; decasyllabic; relating to or containing the Sāman Vairāja; belonging to Brahmā
164582	vyavacchid	7.Ā.,7.P.	30	10	5		to cut off; to separate; to tear asunder; to open; to sunder; to limit; to fix; to settle; to ascertain; to resolve on (prati); to distinguish
209106	vatsatarī	f	30	28	0		a female calf; a young cow
218781	devāvī	adj	30	30	0		die G￶tter einladend; pursuing the gods
164499	vihvā	6.P.,2.Ā.,1.Ā.,4.P.,6.Ā.,4.Ā.	30	7	12		to call in different places; to call; to invoke; to vie in calling; to contend for anything; um die Wette anrufen; to woo someone
83157	tūṣṇīṃśaṃsa	m	30	30	0		a verse which requires silent recitation; silent praise
59139	āyatanavat	adj	30	30	0		having a seat or home; provided with a firm base
159312	abhyāyam	1.P.	30	4	15		to aim at; to lengthen; to draw; to grasp
139041	viṣṭap	f	30	29	0		top; summit; surface; highest part; height (esp. of heaven); Erderh￶hung
127316	śṛṅgin	adj	30	29	0		horned; crested; peaked; tusked; having a sting; breasted
123912	śuciṣad	adj	30	30	0		dwelling in light or in clear (water); abiding on the path of virtue
64179	ukāra	m	30	20	0		the letter or sound u
149621	brahmatva	n	30	29	0		the office of the Brāhman or chief priest; Brāhmanhood; the state of or identification with Brahma
126374	śunaḥśepa	m	30	30	0		name of a Vedic Ṛṣi
169400	dava	m	30	4	0		a wood on fire; fire; heat; fever
56429	udātta	m	30	16	0		the acute accent; a high or sharp tone; a gift; donation; a kind of musical instrument; a large drum; an ornament or figure of speech in rhetoric; work; business
8805	saṃkula	n	30	28	0		a crowd; throng; mob; a confused fight; battle; war; trouble; distress; inconsistent or contradicatory speech
10829	anutāpa	m	30	26	0		repentance; heat
4723	kaitava	n	30	20	0		the stake in a game; gambling; deceit; fraud; cheating; roguery; beryl; [min.] = vaiḍūrya
145854	darvīkara	m	30	21	0		a hooded snake (class of snakes with 26 species)
101151	dandaśūka	m	30	30	0		a snake; name of a hell infested by serpents; name of a Rākṣasa
79901	rocana	mn	30	26	0		Alangium Hexapetalum; the pomegranate tree; a partic. yellow pigment; a stomachic; name of a demon presiding over a particular disease; name of one of the 5 arrows of the god of love ("exciter"); name of a son of Viṣṇu by Dakṣiṇā; name of Indra under Manu Svārocisha; name of one of the Viśve Devāḥ; name of a mountain; Andersonia Rohitika; a white-flowering variety of Moringa Pterygosperma; ox-gall; Citrus medica Linn.
37101	markaṭī	f	30	15	0		a female ape; name of various plants; an iron monkey-shaped bolt; Mucuna pruriens D.C.; Carpopogon pruriens Roxb.
75487	vasuka	m	30	24	0		Calotropis Gigantea; Agati Grandiflora; Adhatoda Vasika and Chenopodium; a kind of measure (in music)
12536	kalaśī	f	30	22	0		a pitcher; a churn; Hemionitis cordifolia; name of a Tīrtha
996	kaṇṭakārikā	f	30	20	0		Solanum Jacquini; Solanum indicum Linn.; Solanum ferox Linn.; Solanum trilobatum Linn.; Solanum torvum Sw.; Solanum verbascifolium Linn.
69153	varī	f	30	16	0		Asparagus racemosus Linn.; name of Chāya (the wife of Sūrya)
166013	kokilākṣa	mfn	30	24	0		Asteracantha longifolia Nees.; Hygrophila spinosa T. Ander.; Ruellia longifolia Roxb.
24381	kutha	mfn	30	18	0		a painted or variegated cloth (serving as an elephant's housings)
128007	śalalī	f	30	28	0		the quill of a porcupine (used in the ceremony of hair-parting and for applying collyrium); a small porcupine
3803	kṛkalāsa	m	30	17	0		lizard; chameleon
66759	ramaṇī	f	30	18	0		a beautiful young woman; mistress; wife; Aloe Indica; a kind of metre; name of a serpent-maid
56297	udakyā	f	30	17	0		a woman in her courses
78321	māṃsala	adj	30	28	0		fleshy; bulky; powerful; strong; pulpy (as fruit)
24407	kuntala	m	30	21	0		the hair of the head; lock of hair; a particular head-dress; a drinking cup; a plough; barley; a kind of perfume; (in music) a certain Dhruvaka; name of a people; a prince of that people
28001	nivāpa	m	30	26	0		seed (grains of corn) or a sown field; an oblation or offering (esp. to deceased relatives or at the Śrāddha); throwing down; killing; slaughter; [alchemy]
140408	pratyarthin	m	30	19	0		an adversary; opponent; rival; (in law) a defendant
5698	agocara	adj	30	27	0		not within range; unattainable; inaccessible; impeceptible by the senses
35272	nibarhaṇa	n	30	29	0		destruction; annihilation
57549	ājīva	m	30	25	0		livelihood
61802	ākuñcana	n	30	17	0		bending (of a limb)
138107	virahin	adj	30	16	0		separated; parted (esp. from a beloved person); lonely; solitary; absent; abstaining from
150858	praṇati	f	30	24	0		bending; bowing; inclination; salutation; reverence; obeisance
209525	raṇ	1. Ā.	30	3	6		to cling; to rattle; sich erfreuen
97497	tālajaṅgha	m	30	27	0		a prince of that tribe; a Rakṣas; name of a Rakṣas; name of a Daitya; name of a chief of the Bhūtas; name of the ancestor of the Tālajaṅgha tribe (descendant of Śaryāti); name of a warrior-tribe
122772	videśa	m	30	14	0		another country; foreign country; abroad; a particular place
85528	durdarśa	adj	30	26	0		difficult to be seen or met with; disagreeable or painful to the sight
25860	bhṛṣṭi	f	30	29	0		a spike; point; top; corner; edge; a deserted cottage or garden; a prong
99235	sūnā	f	30	16	0		a woven wicker-work basket or vessel of anykind; a place for slaughtering animals; slaughter-house; butchery; the sale of flesh or meat; any place or utensil in a house where animals are liable to be accidentally destroyed; a stick fixed to an elephant's hook; killing; hurting; injuring; imminent death; danger of life; the uvula or soft palate; inflammation of the glands of the neck (commonly called "mumps"); crate; a slaughtering-bench; panier ￠ ustensiles
84305	triṣaṣṭi	f	30	22	0		63
119088	vyāghāta	m	30	22	0		striking against; beating; wounding; a stroke; blow; a defeat; commotion; agitation; disturbance; an obstacle; impediment; hindrance; (in phil.) contradiction; in consistency of statement; (in rhet.) a particular figure of speech; (in astron.) name of the 13th Yoga; Cassia Fistula
173252	mūkamūṣā	mf	30	9	0		a kind of alchemical apparatus
15043	pañcaśata	adj	30	28	0		500; (a fine) amounting to 500; fined 500 (Paṇas); the 500th
175434	puraścaraṇa	n	30	20	0		[Tantrism] preliminary worship; a preliminary rite; preparatory ceremony; sanctification
175044	catuṣka	n	30	26	0		four
14014	kāmuka	adj	30	28	0		wishing for; desiring; longing after (in comp.); loving; enamoured or in love with (acc.); desirous; lustful
159215	abhihṛ	1.P.,2.P.,1.Ā.	30	8	10		to bring; to offer; to pull off; to tear off; herbeiw￼nschen
216228	uttambh	5.P.,9.P.,9.Ā.	30	10	2		to erect; to hold up; to prop up
174050	roṣay	10. Ā.	30	23	3		to make angry; to anger
136142	mudrikā	f	30	22	0		a little seal; seal; seal-ring; stamp; impression; stamped coin; a sealed or signed paper; a particular surgical instrument; name of particular positions or intertwinings of the fingers
30371	samudriya	adj	30	30	0		belonging to or flowing into the sea; relating to or being in the Soma vessel
45012	upatāpin	adj	30	29	0		heating; inflaming; causing pain; paining; suffering heat or pain; sick; ill
6348	acitta	adj	30	18	0		unnoticed; unexpected; not an object of thought; inconceivable; destitute of intellect or sense; unerwartet
23432	kimīdin	m	30	30	0		name of a class of evil spirits
82874	turīya	n	30	25	0		the 4th state of spirit (pure impersonal spirit or Brahma); a quarter
173530	adhīvāsa	m	30	30	0		Obergewand; a covercloth
173281	vṛṣāy	Denom. Ā.	30	7	20	0.30	sich als Stier zeigen; wie ein Bulle aufsteigen; to drench oneself; to brace oneself
74728	varpas	n	30	30	0		a pretended or assumed form; phantom; any form or shape; figure; image; aspect; artifice; device; design; Verwandlung
42648	dhiṣṇya	adj	30	30	0		mindful; attentive; benevolent; liberal (Aśvins); devout; pious (voice); placed upon a mound of earth serving as an altar; weise
156108	añc	1. Ā.	30	6	12		to go; to move; to tend; to honour; to make round or curved; to request; to ask; to speak indistinctly; biegen
138770	viśvāhā	ind	30	0	0		= viśvṝhā; at all times
157734	anujan	1.P.,1.Ā.,4.Ā.	30	8	4		to follow in being born or produced or arising; to take after (one's parents)
138477	viśvacarṣaṇi	adj	30	30	0		= viśvakṛṣṭi; allvolkst￼mlich; in allen Landen bekannt; belonging to all men
87152	devin	adj	30	30	0		gambling; a gambler
11816	antardeśa	m	30	30	0		an intermediate region of the compass
